"","county","reporting_unit","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010"
"34","KENOSHA","CITY-OF-KENOSHA-WARD-12-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",56,41,5,53,2015,36.1290322580645,26.4516129032258,3.2258064516129,34.1935483870968,0,123,0,0.193700787401575,0.0031496062992126,0.105691056910569,0,635,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"35","KENOSHA","CITY-OF-KENOSHA-WARD-13-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",107,53,4,132,3848,36.1486486486487,17.9054054054054,1.35135135135135,44.5945945945946,1,165,0,0.208860759493671,0.00886075949367089,0.133333333333333,0,790,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"36","KENOSHA","CITY-OF-KENOSHA-WARD-14-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",70,38,6,66,2340,38.8888888888889,21.1111111111111,3.33333333333333,36.6666666666667,0,74,0,0.104667609618105,0.0099009900990099,0.162162162162162,0,707,0.027027027027027,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"37","KENOSHA","CITY-OF-KENOSHA-WARD-15-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",95,50,7,112,3432,35.9848484848485,18.9393939393939,2.65151515151515,42.4242424242424,1,131,0,0.134496919917864,0.00718685831622177,0.366412213740458,0,974,0.00763358778625954,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"38","KENOSHA","CITY-OF-KENOSHA-WARD-16-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",26,19,2,61,1404,24.0740740740741,17.5925925925926,1.85185185185185,56.4814814814815,1,58,0,0.130337078651685,0.00898876404494382,0.0689655172413793,0,445,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"39","KENOSHA","CITY-OF-KENOSHA-WARD-17-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",29,4,0,21,702,53.7037037037037,7.40740740740741,0,38.8888888888889,0,27,0,0.142105263157895,0,0.185185185185185,0,190,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"40","KENOSHA","CITY-OF-KENOSHA-WARD-18-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",79,19,2,77,2301,44.6327683615819,10.7344632768362,1.12994350282486,43.5028248587571,0,92,0,0.122503328894807,0.00133155792276964,0.141304347826087,0,751,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"41","KENOSHA","CITY-OF-KENOSHA-WARD-19-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",21,3,1,28,689,39.622641509434,5.66037735849057,1.88679245283019,52.8301886792453,1,36,0,0.113564668769716,0.00315457413249211,0.388888888888889,0,317,0.0277777777777778,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"42","KENOSHA","CITY-OF-KENOSHA-WARD-20-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",89,29,4,102,2912,39.7321428571429,12.9464285714286,1.78571428571429,45.5357142857143,1,92,0,0.14175654853621,0.00770416024653313,0.260869565217391,0,649,0.0108695652173913,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"43","KENOSHA","CITY-OF-KENOSHA-WARD-21-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",40,17,0,38,1235,42.1052631578947,17.8947368421053,0,40,0,31,0,0.144186046511628,0.00465116279069767,0.193548387096774,0,215,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"44","KENOSHA","CITY-OF-KENOSHA-WARD-22-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",189,71,8,206,6162,39.873417721519,14.9789029535865,1.68776371308017,43.4599156118143,1,146,0,0.0963696369636964,0.00462046204620462,0.13013698630137,0,1515,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"45","KENOSHA","CITY-OF-KENOSHA-WARD-23-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",38,20,5,49,1456,33.9285714285714,17.8571428571429,4.46428571428571,43.75,1,87,0,0.20763723150358,0.00238663484486874,0.597701149425287,0,419,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"46","KENOSHA","CITY-OF-KENOSHA-WARD-24-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",73,15,6,92,2418,39.247311827957,8.06451612903226,3.2258064516129,49.4623655913978,1,99,0,0.133064516129032,0.00268817204301075,0.131313131313131,0,744,0.0303030303030303,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"47","KENOSHA","CITY-OF-KENOSHA-WARD-25-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",68,20,9,94,2483,35.6020942408377,10.4712041884817,4.71204188481675,49.2146596858639,1,99,0,0.119565217391304,0.00120772946859903,0.222222222222222,0,828,0.0101010101010101,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"48","KENOSHA","CITY-OF-KENOSHA-WARD-26-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",28,11,3,32,962,37.8378378378378,14.8648648648649,4.05405405405405,43.2432432432432,1,27,0,0.0638297872340425,0,0.185185185185185,0,423,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"49","KENOSHA","CITY-OF-KENOSHA-WARD-27-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",29,7,8,57,1313,28.7128712871287,6.93069306930693,7.92079207920792,56.4356435643564,1,76,0,0.108416547788873,0.00713266761768902,0.157894736842105,0.0263157894736842,701,0.0263157894736842,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"50","KENOSHA","CITY-OF-KENOSHA-WARD-28-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",25,5,0,30,780,41.6666666666667,8.33333333333333,0,50,1,48,0,0.120906801007557,0.00251889168765743,0.104166666666667,0,397,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"51","KENOSHA","CITY-OF-KENOSHA-WARD-29-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",29,3,5,33,910,41.4285714285714,4.28571428571429,7.14285714285714,47.1428571428571,1,50,0,0.0986193293885602,0.00788954635108481,0.04,0,507,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"52","KENOSHA","CITY-OF-KENOSHA-WARD-30-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",27,4,4,24,767,45.7627118644068,6.77966101694915,6.77966101694915,40.6779661016949,0,39,0,0.0955882352941176,0.0122549019607843,0.205128205128205,0,408,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"53","KENOSHA","CITY-OF-KENOSHA-WARD-31-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",69,15,8,114,2678,33.495145631068,7.28155339805825,3.88349514563107,55.3398058252427,1,73,0,0.0826727066817667,0.00339750849377123,0.10958904109589,0,883,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"54","KENOSHA","CITY-OF-KENOSHA-WARD-32-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",24,6,2,17,637,48.9795918367347,12.2448979591837,4.08163265306122,34.6938775510204,0,23,0,0.0642458100558659,0,0.130434782608696,0,358,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"55","KENOSHA","CITY-OF-KENOSHA-WARD-33-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,28,NA,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"56","KENOSHA","CITY-OF-KENOSHA-WARD-34-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",34,15,1,60,1430,30.9090909090909,13.6363636363636,0.909090909090909,54.5454545454545,1,50,0,0.100603621730382,0.00402414486921529,0.12,0,497,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"57","KENOSHA","CITY-OF-KENOSHA-WARD-35-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",77,23,7,90,2561,39.0862944162437,11.6751269035533,3.55329949238579,45.6852791878173,1,108,0,0.108542713567839,0.00603015075376884,0.111111111111111,0,995,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"58","KENOSHA","CITY-OF-KENOSHA-WARD-36-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",11,4,1,11,351,40.7407407407407,14.8148148148148,3.7037037037037,40.7407407407407,0,29,0,0.0909090909090909,0.00940438871473354,0.103448275862069,0,319,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"59","KENOSHA","CITY-OF-KENOSHA-WARD-37-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",70,22,7,49,1924,47.2972972972973,14.8648648648649,4.72972972972973,33.1081081081081,0,84,0,0.0954545454545455,0.00227272727272727,0.142857142857143,0,880,0.0119047619047619,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"60","KENOSHA","CITY-OF-KENOSHA-WARD-38-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",123,63,13,122,4173,38.3177570093458,19.6261682242991,4.04984423676012,38.006230529595,0,182,0,0.157031924072476,0.00431406384814495,0.115384615384615,0,1159,0.010989010989011,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"61","KENOSHA","CITY-OF-KENOSHA-WARD-39-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",75,34,8,71,2444,39.8936170212766,18.0851063829787,4.25531914893617,37.7659574468085,0,89,0,0.128798842257598,0.00144717800289436,0.269662921348315,0,691,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"62","KENOSHA","CITY-OF-KENOSHA-WARD-40-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",15,9,1,27,676,28.8461538461538,17.3076923076923,1.92307692307692,51.9230769230769,1,43,0,0.140522875816993,0,0.558139534883721,0,306,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"63","KENOSHA","CITY-OF-KENOSHA-WARD-41-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",45,12,2,73,1716,34.0909090909091,9.09090909090909,1.51515151515152,55.3030303030303,1,55,0,0.101476014760148,0.003690036900369,0.2,0,542,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"64","KENOSHA","CITY-OF-KENOSHA-WARD-42-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",29,9,0,52,1170,32.2222222222222,10,0,57.7777777777778,1,27,0,0.0669975186104218,0.00496277915632754,0.259259259259259,0,403,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"65","KENOSHA","CITY-OF-KENOSHA-WARD-43-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",106,43,9,78,3068,44.9152542372881,18.2203389830508,3.8135593220339,33.0508474576271,0,117,0,0.133409350057013,0.00456100342075257,0.316239316239316,0,877,0.0256410256410256,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"66","KENOSHA","CITY-OF-KENOSHA-WARD-44-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",80,32,5,98,2795,37.2093023255814,14.8837209302326,2.32558139534884,45.5813953488372,1,91,0,0.171374764595104,0.00564971751412429,0.175824175824176,0,531,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"67","KENOSHA","CITY-OF-KENOSHA-WARD-45-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",55,10,5,27,1261,56.701030927835,10.3092783505155,5.15463917525773,27.8350515463918,0,33,0,0.0793269230769231,0.00240384615384615,0.0606060606060606,0,416,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
"68","KENOSHA","CITY-OF-KENOSHA-WARD-46-KENOSHA","CITY OF KENOSHA KENOSHA","CITY OF KENOSHA",27,8,1,22,754,46.551724137931,13.7931034482759,1.72413793103448,37.9310344827586,0,39,0,0.0789473684210526,0,0.179487179487179,0,494,0,"94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9,"ES&S DS200","ES&S ExpressVote",0,1,1,NA,"ES&S ExpressVote",0,"aNone",6.41656887046849
