"","MCD_FIPS","geoid","pop","percap_inc_2015","med_inc_15older","unemp_1864_perc","bach_perc","male_perc","age_med","white_perc","black_perc","asian_perc","hisp_perc","native_perc","pov_perc","stamps_perc","house_size_ave","muni_county_2016","hindi","muni.area","muni.dense"
"1796","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1797","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1798","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1799","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1800","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1801","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1802","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1803","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1804","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1805","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1806","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1807","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1808","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1809","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1810","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1811","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1812","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1813","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1814","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1815","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1816","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1817","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1818","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1819","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1820","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1821","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1822","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1823","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1824","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1825","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1826","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1827","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1828","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1829","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1830","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1831","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1832","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1833","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1834","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1835","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1836","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1837","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1838","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1839","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1840","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1841","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1842","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1843","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1844","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1845","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1846","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1847","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1848","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1849","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1850","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1851","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1852","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
