CountyName,MunicipalityName,ReportingUnitText,Congressional,SenateDistrict,AssemblyDistrict,MITT ROMNEY/PAUL RYAN,BARACK OBAMA/JOE BIDEN,VIRGIL GOODE/JIM CLYMER,GARY JOHNSON/JAMES P. GRAY,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",JERRY WHITE/PHYLLIS SCHERRER,JILL STEIN/BEN MANSKI,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),Scattering
OCONTO ,TOWN OF PENSAUKEE,TOWN OF PENSAUKEE Wards 1&2,Congressional - District 8,State Senate - District 30,Assembly - District 89,403,341,1,5,0,1,1,0,0,0
OCONTO ,TOWN OF RIVERVIEW,TOWN OF RIVERVIEW Wards 1&2,Congressional - District 8,State Senate - District 12,Assembly - District 36,245,260,1,1,0,0,0,0,0,0
OCONTO ,TOWN OF SPRUCE,TOWN OF SPRUCE Wards 1&2,Congressional - District 8,State Senate - District 12,Assembly - District 36,235,203,0,4,0,0,1,0,0,0
OCONTO ,TOWN OF STILES,TOWN OF STILES Wards 1&2,Congressional - District 8,State Senate - District 30,Assembly - District 89,413,368,2,10,0,0,1,0,0,2
OCONTO ,TOWN OF TOWNSEND,TOWN OF TOWNSEND Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,351,297,1,5,0,0,1,0,0,3
OCONTO ,TOWN OF UNDERHILL,TOWN OF UNDERHILL Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,229,190,0,1,0,0,1,0,0,0
OCONTO ,VILLAGE OF LENA,VILLAGE OF LENA WARD 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,112,131,1,3,0,1,0,0,0,0
OCONTO ,VILLAGE OF PULASKI,VILLAGE OF PULASKI Ward 5,Congressional - District 8,State Senate - District 2,Assembly - District 6,0,0,0,0,0,0,0,0,0,0
OCONTO ,VILLAGE OF SURING,VILLAGE OF SURING WARD 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,120,97,2,3,0,0,0,0,0,0
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,131,294,1,2,0,0,0,0,0,3
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Ward 10,Congressional - District 7,State Senate - District 12,Assembly - District 34,195,240,1,2,0,0,0,0,0,1
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 11-12,Congressional - District 7,State Senate - District 12,Assembly - District 34,149,272,0,5,0,0,1,0,0,2
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 13-14,Congressional - District 7,State Senate - District 12,Assembly - District 34,173,270,3,2,0,0,1,0,0,4
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 2-3,Congressional - District 7,State Senate - District 12,Assembly - District 34,151,276,0,5,0,1,3,0,0,0
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 4-5,Congressional - District 7,State Senate - District 12,Assembly - District 34,147,268,2,4,0,0,0,0,0,0
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 6-7,Congressional - District 7,State Senate - District 12,Assembly - District 34,162,242,2,7,0,0,1,0,0,0
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 8-9,Congressional - District 7,State Senate - District 12,Assembly - District 34,195,311,2,4,0,0,0,0,0,1
ONEIDA ,TOWN OF CASSIAN,TOWN OF CASSIAN Wards 1 & 2,Congressional - District 7,State Senate - District 12,Assembly - District 34,377,324,2,3,0,0,0,0,0,0
ONEIDA ,TOWN OF CRESCENT,TOWN OF CRESCENT Wards 1 - 3,Congressional - District 7,State Senate - District 12,Assembly - District 34,620,696,3,10,0,0,0,0,0,0
ONEIDA ,TOWN OF ENTERPRISE,TOWN OF ENTERPRISE WARD 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,131,104,0,2,0,0,1,0,0,0
ONEIDA ,TOWN OF HAZELHURST,TOWN OF HAZELHURST WARDS 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,445,370,1,2,0,0,0,0,0,5
ONEIDA ,TOWN OF LAKE TOMAHAWK,TOWN OF LAKE TOMAHAWK Ward 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,383,271,3,2,0,0,0,0,0,2
ONEIDA ,TOWN OF LITTLE RICE,TOWN OF LITTLE RICE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,123,101,0,2,0,0,1,0,0,0
ONEIDA ,TOWN OF LYNNE,TOWN OF LYNNE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,42,42,0,1,0,0,2,0,0,0
ONEIDA ,TOWN OF MINOCQUA,TOWN OF MINOCQUA WARDS 1-7,Congressional - District 7,State Senate - District 12,Assembly - District 34,1853,1221,4,6,0,0,11,0,0,5
ONEIDA ,TOWN OF MONICO,TOWN OF MONICO WARD 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,105,49,1,1,0,0,2,0,0,0
ONEIDA ,TOWN OF NEWBOLD,TOWN OF NEWBOLD Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,124,114,1,1,0,0,0,0,0,0
ONEIDA ,TOWN OF NEWBOLD,TOWN OF NEWBOLD Ward 2.3.4,Congressional - District 7,State Senate - District 12,Assembly - District 34,731,713,4,7,0,0,4,0,0,2
ONEIDA ,TOWN OF NOKOMIS,TOWN OF NOKOMIS WARDS 1 & 2,Congressional - District 7,State Senate - District 12,Assembly - District 35,387,480,2,6,0,0,0,0,0,3
ONEIDA ,TOWN OF PELICAN,TOWN OF PELICAN Ward 1-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,709,782,5,15,0,0,6,0,0,4
ONEIDA ,TOWN OF PIEHL,TOWN OF PIEHL Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,23,31,0,1,0,0,0,0,0,0
ONEIDA ,TOWN OF PINE LAKE,"TOWN OF PINE LAKE Wards 1, 2, 3 and 4",Congressional - District 7,State Senate - District 12,Assembly - District 34,733,834,3,14,1,0,1,0,0,4
ONEIDA ,TOWN OF SCHOEPKE,TOWN OF SCHOEPKE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,124,119,1,0,0,0,0,0,0,0
ONEIDA ,TOWN OF STELLA,TOWN OF STELLA Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,162,202,1,2,0,0,0,0,0,0
ONEIDA ,TOWN OF SUGAR CAMP,TOWN OF SUGAR CAMP WARDS 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,678,418,1,14,0,0,3,0,0,3
ONEIDA ,TOWN OF THREE LAKES,TOWN OF THREE LAKES WARDS 1-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,925,560,4,12,0,0,1,2,0,4
ONEIDA ,TOWN OF WOODBORO,TOWN OF WOODBORO Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,260,272,0,1,0,0,1,0,0,0
ONEIDA ,TOWN OF WOODRUFF,TOWN OF WOODRUFF WARDS 1-3,Congressional - District 7,State Senate - District 12,Assembly - District 34,679,576,4,4,1,0,5,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 1,Congressional - District 8,State Senate - District 19,Assembly - District 57,267,449,3,15,0,1,1,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 10,Congressional - District 8,State Senate - District 19,Assembly - District 57,285,358,0,7,0,0,2,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 11,Congressional - District 8,State Senate - District 19,Assembly - District 57,254,269,0,5,0,0,0,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 15,Congressional - District 8,State Senate - District 19,Assembly - District 56,437,395,1,8,0,1,3,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 16,Congressional - District 8,State Senate - District 19,Assembly - District 56,323,384,0,9,0,0,2,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 17,Congressional - District 8,State Senate - District 19,Assembly - District 56,389,391,2,4,0,0,2,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 18,Congressional - District 8,State Senate - District 19,Assembly - District 56,369,261,1,4,0,0,1,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 19,Congressional - District 8,State Senate - District 19,Assembly - District 56,954,464,0,13,0,0,2,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 2,Congressional - District 8,State Senate - District 19,Assembly - District 57,507,851,2,28,0,0,7,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 20,Congressional - District 8,State Senate - District 19,Assembly - District 56,562,314,0,5,0,1,2,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 21,Congressional - District 8,State Senate - District 19,Assembly - District 56,20,9,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 22,Congressional - District 8,State Senate - District 19,Assembly - District 56,15,3,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 23,Congressional - District 8,State Senate - District 19,Assembly - District 56,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 24,Congressional - District 8,State Senate - District 19,Assembly - District 57,211,253,1,7,0,0,4,1,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 25,Congressional - District 8,State Senate - District 19,Assembly - District 57,364,540,2,25,0,0,4,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 27,Congressional - District 8,State Senate - District 19,Assembly - District 57,412,567,0,13,0,1,9,0,0,5
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 28,Congressional - District 8,State Senate - District 19,Assembly - District 57,407,551,3,16,0,1,6,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 29,Congressional - District 8,State Senate - District 19,Assembly - District 57,443,719,6,26,0,1,7,0,0,7
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 3,Congressional - District 8,State Senate - District 19,Assembly - District 57,485,1082,9,25,1,2,11,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 30,Congressional - District 8,State Senate - District 19,Assembly - District 57,390,623,4,23,0,0,0,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 33,Congressional - District 8,State Senate - District 19,Assembly - District 57,477,595,2,20,0,1,9,0,0,5
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 34,Congressional - District 8,State Senate - District 19,Assembly - District 57,91,204,0,6,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 35,Congressional - District 8,State Senate - District 19,Assembly - District 56,467,535,0,12,1,0,1,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 36,Congressional - District 8,State Senate - District 19,Assembly - District 56,570,723,4,27,0,0,4,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 37,Congressional - District 8,State Senate - District 19,Assembly - District 56,377,429,3,13,1,0,4,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 38,Congressional - District 8,State Senate - District 19,Assembly - District 56,712,464,3,9,0,0,2,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 39,Congressional - District 8,State Senate - District 19,Assembly - District 56,313,207,0,2,0,0,0,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 4,Congressional - District 8,State Senate - District 19,Assembly - District 56,375,448,1,15,0,0,1,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 40,Congressional - District 8,State Senate - District 19,Assembly - District 56,11,4,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 41,Congressional - District 8,State Senate - District 19,Assembly - District 56,86,19,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 42,Congressional - District 8,State Senate - District 19,Assembly - District 56,411,477,0,9,0,0,6,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 43,Congressional - District 8,State Senate - District 19,Assembly - District 56,382,444,5,9,0,0,4,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 48,Congressional - District 8,State Senate - District 19,Assembly - District 56,50,106,0,2,0,0,1,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 49,Congressional - District 8,State Senate - District 19,Assembly - District 57,47,53,0,1,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 5,Congressional - District 8,State Senate - District 19,Assembly - District 56,4,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 50,Congressional - District 8,State Senate - District 19,Assembly - District 57,59,79,0,2,0,0,3,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 51,Congressional - District 8,State Senate - District 19,Assembly - District 57,386,538,3,9,0,0,3,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 52,Congressional - District 8,State Senate - District 19,Assembly - District 57,54,60,0,2,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 53,Congressional - District 8,State Senate - District 19,Assembly - District 56,8,16,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 54,Congressional - District 8,State Senate - District 19,Assembly - District 56,469,489,1,7,1,0,2,0,0,2
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 55,Congressional - District 8,State Senate - District 19,Assembly - District 55,219,255,0,9,0,0,2,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 56,Congressional - District 8,State Senate - District 19,Assembly - District 55,1,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 57,Congressional - District 8,State Senate - District 19,Assembly - District 55,1,1,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 58,Congressional - District 8,State Senate - District 2,Assembly - District 5,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 59,Congressional - District 8,State Senate - District 1,Assembly - District 3,0,1,0,0,0,0,0,0,0,0
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 6,Congressional - District 8,State Senate - District 19,Assembly - District 57,213,336,2,6,0,0,3,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 7,Congressional - District 8,State Senate - District 19,Assembly - District 57,538,579,3,8,1,0,3,0,0,1
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 8,Congressional - District 8,State Senate - District 19,Assembly - District 57,226,856,1,19,0,0,16,0,0,3
OUTAGAMIE ,CITY OF APPLETON,CITY OF APPLETON Ward 9,Congressional - District 8,State Senate - District 19,Assembly - District 57,371,474,0,13,0,0,4,0,1,2
OUTAGAMIE ,CITY OF KAUKAUNA,CITY OF KAUKAUNA WARDS 1-3,Congressional - District 8,State Senate - District 2,Assembly - District 5,724,1007,3,12,0,0,3,0,0,2
OUTAGAMIE ,CITY OF KAUKAUNA,CITY OF KAUKAUNA WARDS 4-5,Congressional - District 8,State Senate - District 2,Assembly - District 5,831,1009,3,16,0,3,2,0,0,1
OUTAGAMIE ,CITY OF KAUKAUNA,CITY OF KAUKAUNA WARDS 6-7,Congressional - District 8,State Senate - District 2,Assembly - District 5,802,1160,7,19,0,0,8,0,0,3
OUTAGAMIE ,CITY OF KAUKAUNA,CITY OF KAUKAUNA WARDS 8-10,Congressional - District 8,State Senate - District 2,Assembly - District 5,893,1167,4,14,0,0,2,1,0,2
OUTAGAMIE ,CITY OF NEW LONDON,CITY OF NEW LONDON WARDS 1 &  2,Congressional - District 8,State Senate - District 14,Assembly - District 40,314,354,3,7,0,0,1,0,0,3
OUTAGAMIE ,CITY OF SEYMOUR,CITY OF SEYMOUR WARDS 1-6,Congressional - District 8,State Senate - District 2,Assembly - District 5,923,771,1,10,0,0,6,0,0,1
OUTAGAMIE ,TOWN OF BLACK CREEK,TOWN OF BLACK CREEK Wards 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 5,392,262,1,6,1,0,1,0,0,2
OUTAGAMIE ,TOWN OF BOVINA,TOWN OF BOVINA Wards 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 6,349,284,0,3,0,0,1,0,0,0
OUTAGAMIE ,TOWN OF BUCHANAN,TOWN OF BUCHANAN Wards 1-10,Congressional - District 8,State Senate - District 1,Assembly - District 3,2138,1701,8,40,2,0,5,0,0,2
OUTAGAMIE ,TOWN OF CENTER,TOWN OF CENTER Ward 1-7,Congressional - District 8,State Senate - District 2,Assembly - District 5,1311,746,3,26,0,0,1,0,0,7
OUTAGAMIE ,TOWN OF CICERO,TOWN OF CICERO WARDS 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 5,317,236,0,3,0,0,1,0,0,0
OUTAGAMIE ,TOWN OF DALE,TOWN OF DALE WARDS 1-3,Congressional - District 8,State Senate - District 19,Assembly - District 56,974,563,1,12,0,0,3,0,0,2
OUTAGAMIE ,TOWN OF DEER CREEK,TOWN OF DEER CREEK WARD 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,152,129,0,1,1,0,2,0,0,1
OUTAGAMIE ,TOWN OF ELLINGTON,TOWN OF ELLINGTON WARDS 1-5,Congressional - District 8,State Senate - District 2,Assembly - District 5,954,590,5,9,0,0,3,0,0,2
OUTAGAMIE ,TOWN OF FREEDOM,TOWN OF FREEDOM Wards 1 - 8,Congressional - District 8,State Senate - District 2,Assembly - District 5,1836,1344,6,20,0,1,7,0,0,4
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Ward 18,Congressional - District 8,State Senate - District 19,Assembly - District 57,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Ward 7,Congressional - District 8,State Senate - District 19,Assembly - District 56,324,372,2,6,0,0,4,0,0,5
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Ward 8,Congressional - District 8,State Senate - District 19,Assembly - District 56,95,91,0,0,0,0,1,0,0,0
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 12-14,Congressional - District 8,State Senate - District 19,Assembly - District 55,1335,1152,4,38,0,1,5,0,0,10
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 1-3,Congressional - District 8,State Senate - District 19,Assembly - District 56,1567,1219,1,26,0,0,4,0,0,1
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 15-17,Congressional - District 8,State Senate - District 19,Assembly - District 56,1248,1009,8,17,0,0,3,0,0,1
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 4-6,Congressional - District 8,State Senate - District 19,Assembly - District 55,1020,857,2,18,0,0,5,0,0,3
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 9-11,Congressional - District 8,State Senate - District 19,Assembly - District 55,620,613,5,15,0,1,5,0,0,4
OUTAGAMIE ,TOWN OF GREENVILLE,TOWN OF GREENVILLE WARDS 1-3 &  5-8,Congressional - District 8,State Senate - District 19,Assembly - District 56,3125,1746,3,39,1,1,3,0,0,6
OUTAGAMIE ,TOWN OF GREENVILLE,TOWN OF GREENVILLE WARDS 4 & 9,Congressional - District 8,State Senate - District 19,Assembly - District 55,682,459,3,6,0,0,2,0,2,2
OUTAGAMIE ,TOWN OF HORTONIA,TOWN OF HORTONIA WARDS 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 6,409,207,1,2,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF KAUKAUNA,TOWN OF KAUKAUNA WARDS 1-3,Congressional - District 8,State Senate - District 2,Assembly - District 5,433,276,3,3,0,0,3,0,0,0
OUTAGAMIE ,TOWN OF LIBERTY,TOWN OF LIBERTY Ward 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,283,170,4,2,1,0,2,0,0,2
OUTAGAMIE ,TOWN OF MAINE,TOWN OF MAINE Ward 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,239,184,0,5,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF MAPLE CREEK,TOWN OF MAPLE CREEK WARD 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,177,135,0,3,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF ONEIDA,TOWN OF ONEIDA Wards 1 - 6,Congressional - District 8,State Senate - District 2,Assembly - District 5,897,1155,6,19,2,0,2,0,0,4
OUTAGAMIE ,TOWN OF OSBORN,TOWN OF OSBORN WARDS 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 5,410,248,2,10,0,0,1,0,0,1
OUTAGAMIE ,TOWN OF SEYMOUR,TOWN OF SEYMOUR Wards 1 & 2,Congressional - District 8,State Senate - District 2,Assembly - District 5,379,213,0,8,0,0,0,0,0,1
OUTAGAMIE ,TOWN OF VANDENBROEK,TOWN OF VANDENBROEK WARDS 1-3,Congressional - District 8,State Senate - District 2,Assembly - District 5,511,355,3,1,0,0,0,0,0,1
OUTAGAMIE ,VILLAGE OF BEAR CREEK,VILLAGE OF BEAR CREEK WARD 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,57,80,0,1,0,0,0,0,0,0
OUTAGAMIE ,VILLAGE OF BLACK CREEK,VILLAGE OF BLACK CREEK WARDS 1 & 2,Congressional - District 8,State Senate - District 2,Assembly - District 5,321,289,1,3,0,0,1,0,0,1
OUTAGAMIE ,VILLAGE OF COMBINED LOCKS,VILLAGE OF COMBINED LOCKS WARDS 1-4,Congressional - District 8,State Senate - District 1,Assembly - District 3,985,929,3,16,0,0,2,0,0,1
OUTAGAMIE ,VILLAGE OF HORTONVILLE,VILLAGE OF HORTONVILLE WARDS 1-3,Congressional - District 8,State Senate - District 2,Assembly - District 6,827,645,2,11,0,0,5,0,0,1
OUTAGAMIE ,VILLAGE OF HOWARD,VILLAGE OF HOWARD WARD 17,Congressional - District 8,State Senate - District 2,Assembly - District 5,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,VILLAGE OF KIMBERLY,VILLAGE OF KIMBERLY WARDS 1-9,Congressional - District 8,State Senate - District 1,Assembly - District 3,1619,1936,4,26,2,0,9,0,0,8
OUTAGAMIE ,VILLAGE OF LITTLE CHUTE,VILLAGE OF LITTLE CHUTE Ward 7,Congressional - District 8,State Senate - District 1,Assembly - District 3,523,521,0,9,0,0,2,0,0,0
OUTAGAMIE ,VILLAGE OF LITTLE CHUTE,"VILLAGE OF LITTLE CHUTE Wards 2, 6, 8, 12, 13",Congressional - District 8,State Senate - District 2,Assembly - District 5,423,508,5,9,1,0,1,0,0,0
OUTAGAMIE ,VILLAGE OF LITTLE CHUTE,"VILLAGE OF LITTLE CHUTE Wards 3, 9, 10, 11",Congressional - District 8,State Senate - District 1,Assembly - District 3,928,1129,5,23,0,0,1,0,0,2
OUTAGAMIE ,VILLAGE OF LITTLE CHUTE,"VILLAGE OF LITTLE CHUTE Wards1,4,5,14",Congressional - District 8,State Senate - District 2,Assembly - District 5,704,638,2,9,0,0,1,0,0,1
OUTAGAMIE ,VILLAGE OF NICHOLS,VILLAGE OF NICHOLS WARD 1,Congressional - District 8,State Senate - District 2,Assembly - District 5,60,44,0,1,0,0,1,0,0,0
OUTAGAMIE ,VILLAGE OF SHIOCTON,VILLAGE OF SHIOCTON WARD 1,Congressional - District 8,State Senate - District 2,Assembly - District 6,171,253,0,4,0,0,0,0,0,1
OUTAGAMIE ,VILLAGE OF WRIGHTSTOWN,VILLAGE OF WRIGHTSTOWN WARD 4,Congressional - District 8,State Senate - District 1,Assembly - District 2,78,28,0,0,0,0,0,0,0,0
OZAUKEE ,CITY OF CEDARBURG,CITY OF CEDARBURG Ward 1,Congressional - District 6,State Senate - District 20,Assembly - District 60,685,413,1,4,0,0,3,0,0,0
OZAUKEE ,CITY OF CEDARBURG,CITY OF CEDARBURG Ward 2,Congressional - District 6,State Senate - District 20,Assembly - District 60,700,332,0,4,1,0,1,0,0,1
OZAUKEE ,CITY OF CEDARBURG,CITY OF CEDARBURG Ward 3,Congressional - District 6,State Senate - District 20,Assembly - District 60,624,456,0,5,0,0,5,0,0,3
OZAUKEE ,CITY OF CEDARBURG,CITY OF CEDARBURG Ward 4 & 8,Congressional - District 6,State Senate - District 20,Assembly - District 60,574,348,0,9,0,0,1,0,0,3
