"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2012","other_votes.rec2012","votes.tot2012","republican_votes.rec2012","dem.perc2012","rep.perc2012","oth.perc2012","dem.change.num","rep.change.num","oth.change.num","dem.change.perc","rep.change.perc","oth.change.perc","demwinner","demwinner2012","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","MCD_FIPS"
"503","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-48-KENOSHA","CITY OF KENOSHA WARD 48 KENOSHA","CITY OF KENOSHA","KENOSHA",203,70.979020979021,18,286,6.29370629370629,65,22.7272727272727,279,1,350,70,79.7142857142857,20,0.285714285714286,-76,-5,17,-8.73526473526475,2.72727272727273,6.00799200799201,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"504","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-49-KENOSHA","CITY OF KENOSHA WARD 49 KENOSHA","CITY OF KENOSHA","KENOSHA",242,68.75,24,352,6.81818181818182,86,24.4318181818182,351,7,444,86,79.0540540540541,19.3693693693694,1.57657657657658,-109,0,17,-10.3040540540541,5.06244881244881,5.24160524160524,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"505","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-5-KENOSHA","CITY OF KENOSHA WARD 5 KENOSHA","CITY OF KENOSHA","KENOSHA",279,64.4341801385681,41,433,9.46882217090069,113,26.0969976905312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"506","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-50-KENOSHA","CITY OF KENOSHA WARD 50 KENOSHA","CITY OF KENOSHA","KENOSHA",297,61.875,34,480,7.08333333333333,149,31.0416666666667,414,11,570,145,72.6315789473684,25.4385964912281,1.92982456140351,-117,4,23,-10.7565789473684,5.6030701754386,5.15350877192982,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"507","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-51-KENOSHA","CITY OF KENOSHA WARD 51 KENOSHA","CITY OF KENOSHA","KENOSHA",183,52.5862068965517,32,348,9.19540229885057,133,38.2183908045977,226,6,338,106,66.8639053254438,31.3609467455621,1.77514792899408,-43,27,26,-14.2776984288921,6.85744405903558,7.42025436985649,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"508","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-52-KENOSHA","CITY OF KENOSHA WARD 52 KENOSHA","CITY OF KENOSHA","KENOSHA",395,58.955223880597,58,670,8.65671641791045,217,32.3880597014925,497,9,700,194,71,27.7142857142857,1.28571428571429,-102,23,49,-12.044776119403,4.67377398720682,7.37100213219616,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"509","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-53-KENOSHA","CITY OF KENOSHA WARD 53 KENOSHA","CITY OF KENOSHA","KENOSHA",124,46.2686567164179,18,268,6.71641791044776,126,47.0149253731343,155,5,274,114,56.5693430656934,41.6058394160584,1.82481751824817,-31,12,13,-10.3006863492755,5.40908595707594,4.89160039219959,0,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"510","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-54-KENOSHA","CITY OF KENOSHA WARD 54 KENOSHA","CITY OF KENOSHA","KENOSHA",388,50.3242542153048,49,771,6.35538261997406,334,43.3203631647211,508,6,849,335,59.8351001177856,39.4581861012956,0.706713780918728,-120,-1,43,-9.51084590248084,3.86217706342551,5.64866883905533,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"511","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-55-KENOSHA","CITY OF KENOSHA WARD 55 KENOSHA","CITY OF KENOSHA","KENOSHA",204,52.4421593830334,32,389,8.22622107969152,153,39.3316195372751,247,5,410,158,60.2439024390244,38.5365853658537,1.21951219512195,-43,-5,27,-7.80174305599098,0.795034171421406,7.00670888456956,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"512","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-56-KENOSHA","CITY OF KENOSHA WARD 56 KENOSHA","CITY OF KENOSHA","KENOSHA",232,47.7366255144033,42,486,8.64197530864197,212,43.6213991769547,316,11,525,198,60.1904761904762,37.7142857142857,2.0952380952381,-84,14,31,-12.4538506760729,5.90711346266902,6.54673721340388,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"513","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-57-KENOSHA","CITY OF KENOSHA WARD 57 KENOSHA","CITY OF KENOSHA","KENOSHA",400,52.2193211488251,46,766,6.00522193211488,320,41.77545691906,464,4,834,366,55.6354916067146,43.8848920863309,0.479616306954436,-64,-46,42,-3.41617045788955,-2.10943516727089,5.52560562516045,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"514","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-58-KENOSHA","CITY OF KENOSHA WARD 58 KENOSHA","CITY OF KENOSHA","KENOSHA",24,48.9795918367347,5,49,10.2040816326531,20,40.8163265306122,26,1,50,23,52,46,2,-2,-3,4,-3.02040816326531,-5.18367346938776,8.20408163265306,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"515","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-59-KENOSHA","CITY OF KENOSHA WARD 59 KENOSHA","CITY OF KENOSHA","KENOSHA",484,51.271186440678,53,944,5.61440677966102,407,43.114406779661,593,10,1027,424,57.7409931840312,41.2852969814995,0.973709834469328,-109,-17,43,-6.4698067433532,1.8291097981615,4.64069694519169,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"516","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-6-KENOSHA","CITY OF KENOSHA WARD 6 KENOSHA","CITY OF KENOSHA","KENOSHA",276,62.1621621621622,30,444,6.75675675675676,138,31.0810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"517","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-60-KENOSHA","CITY OF KENOSHA WARD 60 KENOSHA","CITY OF KENOSHA","KENOSHA",372,49.6662216288384,55,749,7.34312416555407,322,42.9906542056075,487,15,822,320,59.2457420924574,38.9294403892944,1.82481751824817,-115,2,40,-9.57952046361897,4.06121381631307,5.5183066473059,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"518","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-61-KENOSHA","CITY OF KENOSHA WARD 61 KENOSHA","CITY OF KENOSHA","KENOSHA",191,48.974358974359,22,390,5.64102564102564,177,45.3846153846154,247,6,419,166,58.9498806682578,39.618138424821,1.43198090692124,-56,11,16,-9.97552169389879,5.76647695979438,4.2090447341044,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"519","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-62-KENOSHA","CITY OF KENOSHA WARD 62 KENOSHA","CITY OF KENOSHA","KENOSHA",394,50.6426735218509,44,778,5.65552699228792,340,43.7017994858612,493,10,848,345,58.1367924528302,40.6839622641509,1.17924528301887,-99,-5,34,-7.49411893097928,3.01783722171024,4.47628170926905,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"520","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-63-KENOSHA","CITY OF KENOSHA WARD 63 KENOSHA","CITY OF KENOSHA","KENOSHA",267,52.1484375,35,512,6.8359375,210,41.015625,349,4,553,200,63.1103074141049,36.1663652802893,0.723327305605787,-82,10,31,-10.9618699141049,4.84925971971067,6.11261019439421,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"521","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-64-KENOSHA","CITY OF KENOSHA WARD 64 KENOSHA","CITY OF KENOSHA","KENOSHA",345,51.4157973174367,41,671,6.11028315946349,285,42.4739195230999,401,11,745,333,53.8255033557047,44.6979865771812,1.47651006711409,-56,-48,30,-2.40970603826803,-2.22406705408136,4.63377309234939,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"522","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-65-KENOSHA","CITY OF KENOSHA WARD 65 KENOSHA","CITY OF KENOSHA","KENOSHA",14,50,3,28,10.7142857142857,11,39.2857142857143,19,2,33,12,57.5757575757576,36.3636363636364,6.06060606060606,-5,-1,1,-7.57575757575758,2.92207792207792,4.65367965367965,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"523","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-66-KENOSHA","CITY OF KENOSHA WARD 66 KENOSHA","CITY OF KENOSHA","KENOSHA",606,50.5843071786311,82,1198,6.84474123539232,510,42.5709515859766,708,14,1237,515,57.2352465642684,41.6329830234438,1.13177041228779,-102,-5,68,-6.65093938563734,0.937968562532816,5.71297082310453,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"524","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-67-KENOSHA","CITY OF KENOSHA WARD 67 KENOSHA","CITY OF KENOSHA","KENOSHA",356,50.6401137980085,48,703,6.82788051209104,299,42.5320056899004,428,6,783,349,54.661558109834,44.5721583652618,0.766283524904214,-72,-50,42,-4.02144431182544,-2.04015267536139,6.06159698718682,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"525","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-68-KENOSHA","CITY OF KENOSHA WARD 68 KENOSHA","CITY OF KENOSHA","KENOSHA",171,49.7093023255814,23,344,6.68604651162791,150,43.6046511627907,206,9,388,173,53.0927835051546,44.5876288659794,2.31958762886598,-35,-23,14,-3.38348117957324,-0.982977703188688,4.36645888276193,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"526","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-69-KENOSHA","CITY OF KENOSHA WARD 69 KENOSHA","CITY OF KENOSHA","KENOSHA",39,52,1,75,1.33333333333333,35,46.6666666666667,33,0,71,38,46.4788732394366,53.5211267605634,0,6,-3,1,5.52112676056338,-6.85446009389671,1.33333333333333,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"527","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-7-KENOSHA","CITY OF KENOSHA WARD 7 KENOSHA","CITY OF KENOSHA","KENOSHA",249,74.3283582089552,27,335,8.05970149253731,59,17.6119402985075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"528","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-70-KENOSHA","CITY OF KENOSHA WARD 70 KENOSHA","CITY OF KENOSHA","KENOSHA",20,76.9230769230769,3,26,11.5384615384615,3,11.5384615384615,16,2,24,6,66.6666666666667,25,8.33333333333333,4,-3,1,10.2564102564103,-13.4615384615385,3.20512820512821,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"529","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-71-KENOSHA","CITY OF KENOSHA WARD 71 KENOSHA","CITY OF KENOSHA","KENOSHA",173,56.7213114754098,14,305,4.59016393442623,118,38.6885245901639,209,3,320,108,65.3125,33.75,0.9375,-36,10,11,-8.59118852459016,4.93852459016394,3.65266393442623,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"530","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-72-KENOSHA","CITY OF KENOSHA WARD 72 KENOSHA","CITY OF KENOSHA","KENOSHA",347,49.8563218390805,50,696,7.18390804597701,299,42.9597701149425,392,13,715,310,54.8251748251748,43.3566433566434,1.81818181818182,-45,-11,37,-4.96885298609437,-0.396873241700824,5.36572622779519,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"531","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-73-KENOSHA","CITY OF KENOSHA WARD 73 KENOSHA","CITY OF KENOSHA","KENOSHA",288,48.0801335559265,42,599,7.01168614357262,269,44.9081803005008,327,9,605,269,54.0495867768595,44.4628099173554,1.48760330578512,-39,0,33,-5.96945322093296,0.445370383145459,5.5240828377875,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"532","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-75-KENOSHA","CITY OF KENOSHA WARD 75 KENOSHA","CITY OF KENOSHA","KENOSHA",153,41.1290322580645,30,372,8.06451612903226,189,50.8064516129032,129,2,335,204,38.5074626865672,60.8955223880597,0.597014925373134,24,-15,28,2.62156957149736,-10.0890707751565,7.46750120365912,0,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"533","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-76-KENOSHA","CITY OF KENOSHA WARD 76 KENOSHA","CITY OF KENOSHA","KENOSHA",181,39.0086206896552,39,464,8.4051724137931,244,52.5862068965517,168,10,425,247,39.5294117647059,58.1176470588235,2.35294117647059,13,-3,29,-0.520791075050703,-5.53144016227181,6.05223123732251,0,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"534","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-77-KENOSHA","CITY OF KENOSHA WARD 77 KENOSHA","CITY OF KENOSHA","KENOSHA",361,45.125,58,800,7.25,381,47.625,395,7,767,365,51.4993481095176,47.5880052151239,0.91264667535854,-34,16,51,-6.37434810951761,0.0369947848761427,6.33735332464146,0,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"535","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-78-KENOSHA","CITY OF KENOSHA WARD 78 KENOSHA","CITY OF KENOSHA","KENOSHA",389,53.2876712328767,59,730,8.08219178082192,282,38.6301369863014,437,8,777,332,56.2419562419562,42.7284427284427,1.02960102960103,-48,-50,51,-2.95428500907953,-4.09830574214136,7.05259075122089,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"536","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-79-KENOSHA","CITY OF KENOSHA WARD 79 KENOSHA","CITY OF KENOSHA","KENOSHA",401,51.6752577319588,56,776,7.21649484536082,319,41.1082474226804,379,6,760,375,49.8684210526316,49.3421052631579,0.789473684210526,22,-56,50,1.80683667932719,-8.23385784047748,6.4270211611503,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"537","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-8-KENOSHA","CITY OF KENOSHA WARD 8 KENOSHA","CITY OF KENOSHA","KENOSHA",579,61.5957446808511,67,940,7.12765957446809,294,31.2765957446809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"538","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-80-KENOSHA","CITY OF KENOSHA WARD 80 KENOSHA","CITY OF KENOSHA","KENOSHA",133,67.1717171717172,13,198,6.56565656565657,52,26.2626262626263,159,3,222,60,71.6216216216216,27.027027027027,1.35135135135135,-26,-8,10,-4.44990444990445,-0.764400764400762,5.21430521430521,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"539","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-81-KENOSHA","CITY OF KENOSHA WARD 81 KENOSHA","CITY OF KENOSHA","KENOSHA",151,53.7366548042705,18,281,6.40569395017794,112,39.8576512455516,209,10,323,104,64.7058823529412,32.1981424148607,3.09597523219814,-58,8,8,-10.9692275486707,7.65950883069092,3.30971871797979,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"540","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-82-KENOSHA","CITY OF KENOSHA WARD 82 KENOSHA","CITY OF KENOSHA","KENOSHA",101,56.4245810055866,17,179,9.49720670391061,61,34.0782122905028,148,3,213,62,69.4835680751174,29.1079812206573,1.40845070422535,-47,-1,14,-13.0589870695308,4.97023106984551,8.08875599968526,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"541","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-84-KENOSHA","CITY OF KENOSHA WARD 84 KENOSHA","CITY OF KENOSHA","KENOSHA",163,53.2679738562092,22,306,7.18954248366013,121,39.5424836601307,237,3,342,102,69.2982456140351,29.8245614035088,0.87719298245614,-74,19,19,-16.0302717578259,9.71792225662195,6.31234950120399,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"542","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-85-KENOSHA","CITY OF KENOSHA WARD 85 KENOSHA","CITY OF KENOSHA","KENOSHA",19,50,5,38,13.1578947368421,14,36.8421052631579,26,0,40,14,65,35,0,-7,0,5,-15,1.84210526315789,13.1578947368421,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"543","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-86-KENOSHA","CITY OF KENOSHA WARD 86 KENOSHA","CITY OF KENOSHA","KENOSHA",105,52.5,14,200,7,81,40.5,134,2,213,77,62.9107981220657,36.150234741784,0.938967136150235,-29,4,12,-10.4107981220657,4.34976525821596,6.06103286384977,1,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"544","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-87-KENOSHA","CITY OF KENOSHA WARD 87 KENOSHA","CITY OF KENOSHA","KENOSHA",191,45.0471698113208,30,424,7.07547169811321,203,47.877358490566,215,3,428,210,50.2336448598131,49.0654205607477,0.700934579439252,-24,-7,27,-5.18647504849233,-1.18806207018162,6.37453711867396,0,1,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"545","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-9-KENOSHA","CITY OF KENOSHA WARD 9 KENOSHA","CITY OF KENOSHA","KENOSHA",244,56.221198156682,27,434,6.22119815668203,163,37.5576036866359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"546","CITY OF KENOSHA KENOSHA","CITY-OF-KENOSHA-WARD-90-KENOSHA","CITY OF KENOSHA WARD 90 KENOSHA","CITY OF KENOSHA","KENOSHA",1,100,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"547","CITY OF KEWAUNEE KEWAUNEE","CITY-OF-KEWAUNEE-WARD-1-5-KEWAUNEE","CITY OF KEWAUNEE WARD 1-5 KEWAUNEE","CITY OF KEWAUNEE","KEWAUNEE",534,38.0612972202423,75,1403,5.34568781183179,794,56.5930149679259,796,21,1486,669,53.5666218034993,45.0201884253028,1.41318977119785,-262,125,54,-15.505324583257,11.572826542623,3.93249804063394,0,1,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"548","CITY OF KIEL CALUMET","CITY-OF-KIEL-WARD-7-CALUMET","CITY OF KIEL WARD 7 CALUMET","CITY OF KIEL","CALUMET",53,38.9705882352941,3,136,2.20588235294118,80,58.8235294117647,76,1,152,75,50,49.3421052631579,0.657894736842105,-23,5,2,-11.0294117647059,9.48142414860682,1.54798761609907,0,1,0,NA,NA,NA,0,NA,NA,NA,"5501539525"
"549","CITY OF KIEL MANITOWOC","CITY-OF-KIEL-WARD-1-6-8-MANITOWOC","CITY OF KIEL WARDS 1-6,8 MANITOWOC","CITY OF KIEL","MANITOWOC",632,34.0150699677072,133,1858,7.15823466092573,1093,58.8266953713671,829,25,1895,1041,43.7467018469657,54.934036939314,1.31926121372032,-197,52,108,-9.73163187925849,3.89265843205309,5.83897344720541,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"550","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-1-LA-CROSSE","CITY OF LA CROSSE WARD 1 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",788,53.028263795424,88,1486,5.92193808882907,610,41.049798115747,1004,29,1680,647,59.7619047619048,38.5119047619048,1.72619047619048,-216,-37,59,-6.7336409664808,2.53789335384221,4.19574761263859,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"551","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-10-LA-CROSSE","CITY OF LA CROSSE WARD 10 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",291,57.5098814229249,49,506,9.68379446640316,166,32.8063241106719,298,13,473,162,63.0021141649049,34.2494714587738,2.74841437632135,-7,4,36,-5.49223274197996,-1.44314734810185,6.93538009008181,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"552","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-11-LA-CROSSE","CITY OF LA CROSSE WARD 11 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",324,54.9152542372881,72,590,12.2033898305085,194,32.8813559322034,255,11,433,167,58.891454965358,38.568129330254,2.54041570438799,69,27,61,-3.97620072806983,-5.68677339805065,9.66297412612048,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"553","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-12-LA-CROSSE","CITY OF LA CROSSE WARD 12 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",329,59.3862815884477,56,554,10.1083032490975,169,30.5054151624549,300,11,515,204,58.252427184466,39.6116504854369,2.13592233009709,29,-35,45,1.13385440398164,-9.10623532298202,7.97238091900039,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"554","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-13-LA-CROSSE","CITY OF LA CROSSE WARD 13 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",263,63.3734939759036,51,415,12.289156626506,101,24.3373493975904,268,11,418,139,64.1148325358852,33.2535885167464,2.63157894736842,-5,-38,40,-0.741338559981557,-8.91623911915605,9.6575776791376,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"555","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-14-LA-CROSSE","CITY OF LA CROSSE WARD 14 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",417,60.7871720116618,62,686,9.03790087463557,207,30.1749271137026,574,26,810,210,70.8641975308642,25.9259259259259,3.20987654320988,-157,-3,36,-10.0770255192024,4.2490011877767,5.82802433142569,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"556","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-15-LA-CROSSE","CITY OF LA CROSSE WARD 15 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",327,62.8846153846154,47,520,9.03846153846154,146,28.0769230769231,394,14,579,171,68.0483592400691,29.5336787564767,2.41796200345423,-67,-25,33,-5.1637438554537,-1.45675567955361,6.62049953500731,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"557","CITY OF LA CROSSE LA CROSSE","CITY-OF-LA-CROSSE-WARD-16-LA-CROSSE","CITY OF LA CROSSE WARD 16 LA CROSSE","CITY OF LA CROSSE","LA CROSSE",514,61.8531889290012,52,831,6.2575210589651,265,31.8892900120337,658,23,897,216,73.355629877369,24.0802675585284,2.56410256410256,-144,49,29,-11.5024409483678,7.80902245350526,3.69341849486254,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
