"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2008","other_votes.rec2008","votes.tot2008","republican_votes.rec2008","dem.perc2008","rep.perc2008","oth.perc2008","dem.change.2008.num","rep.change.2008.num","oth.change.2008.num","dem.change.2008.perc","rep.change.2008.perc","oth.change.2008.perc","demwinner","demwinner2008","county","municipality","reporting_unit"
"3079","VILLAGE OF ELK MOUND DUNN","VILLAGE-OF-ELK-MOUND-WARD-1-DUNN","VILLAGE OF ELK MOUND WARD 1 DUNN","VILLAGE OF ELK MOUND","DUNN",150,42.1348314606742,23,356,6.46067415730337,183,51.4044943820225,243,6,411,162,59.1240875912409,39.4160583941606,1.45985401459854,-93,21,17,-16.9892561305667,11.9884359878619,5.00082014270483,0,1,"DUNN","VILLAGE OF ELK MOUND","VILLAGE OF ELK MOUND WARD 1 DUNN"
"3080","VILLAGE OF ELKHART LAKE SHEBOYGAN","VILLAGE-OF-ELKHART-LAKE-WARD-1-2-SHEBOYGAN","VILLAGE OF ELKHART LAKE WARDS 1-2 SHEBOYGAN","VILLAGE OF ELKHART LAKE","SHEBOYGAN",308,43.9372325249643,55,701,7.84593437945792,338,48.2168330955777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"SHEBOYGAN","VILLAGE OF ELKHART LAKE","VILLAGE OF ELKHART LAKE WARDS 1-2 SHEBOYGAN"
"3081","VILLAGE OF ELLSWORTH PIERCE","VILLAGE-OF-ELLSWORTH-WARD-1-4-PIERCE","VILLAGE OF ELLSWORTH WARD 1-4 PIERCE","VILLAGE OF ELLSWORTH","PIERCE",516,37.5,81,1376,5.88662790697674,779,56.6133720930233,794,31,1494,669,53.1459170013387,44.7791164658635,2.07496653279786,-278,110,50,-15.6459170013387,11.8342556271598,3.81166137417889,0,1,"PIERCE","VILLAGE OF ELLSWORTH","VILLAGE OF ELLSWORTH WARD 1-4 PIERCE"
"3082","VILLAGE OF ELM GROVE WAUKESHA","VILLAGE-OF-ELM-GROVE-WARD-1-4-WAUKESHA","VILLAGE OF ELM GROVE WARD 1-4 WAUKESHA","VILLAGE OF ELM GROVE","WAUKESHA",893,38.8260869565217,176,2300,7.65217391304348,1231,53.5217391304348,748,15,2250,1487,33.2444444444444,66.0888888888889,0.666666666666667,145,-256,161,5.58164251207729,-12.5671497584541,6.98550724637681,0,0,"WAUKESHA","VILLAGE OF ELM GROVE","VILLAGE OF ELM GROVE WARD 1-4 WAUKESHA"
"3083","VILLAGE OF ELM GROVE WAUKESHA","VILLAGE-OF-ELM-GROVE-WARD-5-8-WAUKESHA","VILLAGE OF ELM GROVE WARD 5-8 WAUKESHA","VILLAGE OF ELM GROVE","WAUKESHA",813,40.4880478087649,141,2008,7.02191235059761,1054,52.4900398406375,741,14,1989,1234,37.2549019607843,62.0412267471091,0.703871292106586,72,-180,127,3.23314584798062,-9.55118690647165,6.31804105849102,0,0,"WAUKESHA","VILLAGE OF ELM GROVE","VILLAGE OF ELM GROVE WARD 1-4 WAUKESHA"
"3084","VILLAGE OF ELMWOOD PARK RACINE","VILLAGE-OF-ELMWOOD-PARK-WARD-1-RACINE","VILLAGE OF ELMWOOD PARK WARD 1 RACINE","VILLAGE OF ELMWOOD PARK","RACINE",150,48.3870967741936,13,310,4.19354838709677,147,47.4193548387097,157,5,333,171,47.1471471471471,51.3513513513513,1.5015015015015,-7,-24,8,1.23994962704641,-3.93199651264167,2.69204688559527,1,0,"RACINE","VILLAGE OF ELMWOOD PARK","VILLAGE OF ELMWOOD PARK WARD 1 RACINE"
"3085","VILLAGE OF ELMWOOD PIERCE","VILLAGE-OF-ELMWOOD-WARD-1-PIERCE","VILLAGE OF ELMWOOD WARD 1 PIERCE","VILLAGE OF ELMWOOD","PIERCE",120,31.0077519379845,21,387,5.42635658914729,246,63.5658914728682,258,15,430,157,60,36.5116279069767,3.48837209302326,-138,89,6,-28.9922480620155,27.0542635658915,1.93798449612403,0,1,"PIERCE","VILLAGE OF ELMWOOD","VILLAGE OF ELMWOOD WARD 1 PIERCE"
"3086","VILLAGE OF EMBARRASS WAUPACA","VILLAGE-OF-EMBARRASS-WARD-1-WAUPACA","VILLAGE OF EMBARRASS WARD 1 WAUPACA","VILLAGE OF EMBARRASS","WAUPACA",41,25.625,9,160,5.625,110,68.75,70,4,169,95,41.4201183431953,56.2130177514793,2.36686390532544,-29,15,5,-15.7951183431953,12.5369822485207,3.25813609467456,0,0,"WAUPACA","VILLAGE OF EMBARRASS","VILLAGE OF EMBARRASS WARD 1 WAUPACA"
"3087","VILLAGE OF ENDEAVOR MARQUETTE","VILLAGE-OF-ENDEAVOR-WARD-1-MARQUETTE","VILLAGE OF ENDEAVOR WARD 1 MARQUETTE","VILLAGE OF ENDEAVOR","MARQUETTE",63,34.2391304347826,10,184,5.43478260869565,111,60.3260869565217,105,4,214,105,49.0654205607477,49.0654205607477,1.86915887850467,-42,6,6,-14.8262901259651,11.2606663957741,3.56562373019098,0,0,"MARQUETTE","VILLAGE OF ENDEAVOR","VILLAGE OF ENDEAVOR WARD 1 MARQUETTE"
"3088","VILLAGE OF EPHRAIM DOOR","VILLAGE-OF-EPHRAIM-WARD-1-DOOR","VILLAGE OF EPHRAIM WARD 1 DOOR","VILLAGE OF EPHRAIM","DOOR",141,57.5510204081633,15,245,6.12244897959184,89,36.3265306122449,123,6,250,121,49.2,48.4,2.4,18,-32,9,8.35102040816327,-12.0734693877551,3.72244897959184,1,1,"DOOR","VILLAGE OF EPHRAIM","VILLAGE OF EPHRAIM WARD 1 DOOR"
"3089","VILLAGE OF ETTRICK TREMPEALEAU","VILLAGE-OF-ETTRICK-WARD-1-TREMPEALEAU","VILLAGE OF ETTRICK WARD 1 TREMPEALEAU","VILLAGE OF ETTRICK","TREMPEALEAU",116,43.9393939393939,12,264,4.54545454545455,136,51.5151515151515,148,5,244,91,60.655737704918,37.2950819672131,2.04918032786885,-32,45,7,-16.7163437655241,14.2200695479384,2.49627421758569,0,1,"TREMPEALEAU","VILLAGE OF ETTRICK","VILLAGE OF ETTRICK WARD 1 TREMPEALEAU"
"3090","VILLAGE OF EXELAND SAWYER","VILLAGE-OF-EXEL-WARD-1-SAWYER","VILLAGE OF EXELAND WARD 1 SAWYER","VILLAGE OF EXELAND","SAWYER",32,35.9550561797753,6,89,6.74157303370786,51,57.3033707865169,50,2,89,37,56.1797752808989,41.5730337078652,2.24719101123596,-18,14,4,-20.2247191011236,15.7303370786517,4.49438202247191,0,1,"SAWYER","VILLAGE OF EXELAND","VILLAGE OF EXELAND WARD 1 SAWYER"
"3091","VILLAGE OF FAIRCHILD EAU CLAIRE","VILLAGE-OF-FAIRCHILD-WARD-1-EAU-CLAIRE","VILLAGE OF FAIRCHILD WARD 1 EAU CLAIRE","VILLAGE OF FAIRCHILD","EAU CLAIRE",72,36.1809045226131,8,199,4.02010050251256,119,59.7989949748744,150,7,213,56,70.4225352112676,26.2910798122066,3.28638497652582,-78,63,1,-34.2416306886545,33.5079151626678,0.733715525986741,0,1,"EAU CLAIRE","VILLAGE OF FAIRCHILD","VILLAGE OF FAIRCHILD WARD 1 EAU CLAIRE"
"3092","VILLAGE OF FAIRWATER FOND DU LAC","VILLAGE-OF-FAIRWATER-WARD-1-FOND-DU-LAC","VILLAGE OF FAIRWATER WARD 1 FOND DU LAC","VILLAGE OF FAIRWATER","FOND DU LAC",43,26.3803680981595,9,163,5.52147239263804,111,68.0981595092024,75,4,182,103,41.2087912087912,56.5934065934066,2.1978021978022,-32,8,5,-14.8284231106317,11.5047529157959,3.32367019483584,0,0,"FOND DU LAC","VILLAGE OF FAIRWATER","VILLAGE OF FAIRWATER WARD 1 FOND DU LAC"
"3093","VILLAGE OF FALL CREEK EAU CLAIRE","VILLAGE-OF-FALL-CREEK-WARD-1-2-EAU-CLAIRE","VILLAGE OF FALL CREEK WARDS 1-2 EAU CLAIRE","VILLAGE OF FALL CREEK","EAU CLAIRE",301,41.2894375857339,57,729,7.81893004115226,371,50.8916323731139,396,12,718,310,55.1532033426184,43.1754874651811,1.67130919220056,-95,61,45,-13.8637657568845,7.7161449079328,6.14762084895171,0,1,"EAU CLAIRE","VILLAGE OF FALL CREEK","VILLAGE OF FALL CREEK WARDS 1-2 EAU CLAIRE"
"3094","VILLAGE OF FALL RIVER COLUMBIA","VILLAGE-OF-FALL-RIVER-WARD-1-2-COLUMBIA","VILLAGE OF FALL RIVER WARDS 1-2 COLUMBIA","VILLAGE OF FALL RIVER","COLUMBIA",345,42.8571428571429,64,805,7.95031055900621,396,49.1925465838509,430,15,709,264,60.6488011283498,37.2355430183357,2.11565585331453,-85,132,49,-17.7916582712069,11.9570035655153,5.83465470569168,0,1,"COLUMBIA","VILLAGE OF FALL RIVER","VILLAGE OF FALL RIVER WARDS 1-2 COLUMBIA"
"3095","VILLAGE OF FENWOOD MARATHON","VILLAGE-OF-FENWOOD-WARD-1-MARATHON","VILLAGE OF FENWOOD WARD 1 MARATHON","VILLAGE OF FENWOOD","MARATHON",27,32.9268292682927,6,82,7.31707317073171,49,59.7560975609756,54,2,93,37,58.0645161290323,39.7849462365591,2.1505376344086,-27,12,4,-25.1376868607396,19.9711513244165,5.1665355363231,0,1,"MARATHON","VILLAGE OF FENWOOD","VILLAGE OF FENWOOD WARD 1 MARATHON"
"3096","VILLAGE OF FERRYVILLE CRAWFORD","VILLAGE-OF-FERRYVILLE-WARD-1-CRAWFORD","VILLAGE OF FERRYVILLE WARD 1 CRAWFORD","VILLAGE OF FERRYVILLE","CRAWFORD",70,55.5555555555556,4,126,3.17460317460317,52,41.2698412698413,82,0,117,35,70.0854700854701,29.9145299145299,0,-12,17,4,-14.5299145299145,11.3553113553114,3.17460317460317,1,1,"CRAWFORD","VILLAGE OF FERRYVILLE","VILLAGE OF FERRYVILLE WARD 1 CRAWFORD"
"3097","VILLAGE OF FONTANA WALWORTH","VILLAGE-OF-FONTANA-WARD-1-3-WALWORTH","VILLAGE OF FONTANA WARD 1-3 WALWORTH","VILLAGE OF FONTANA","WALWORTH",381,38.8379204892966,62,981,6.32008154943935,538,54.841997961264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WALWORTH","VILLAGE OF FONTANA","VILLAGE OF FONTANA WARD 1-3 WALWORTH"
"3098","VILLAGE OF FOOTVILLE ROCK","VILLAGE-OF-FOOTVILLE-WARD-1-ROCK","VILLAGE OF FOOTVILLE WARD 1 ROCK","VILLAGE OF FOOTVILLE","ROCK",180,44.3349753694581,27,406,6.65024630541872,199,49.0147783251232,257,8,383,118,67.1018276762402,30.8093994778068,2.088772845953,-77,81,19,-22.7668523067821,18.2053788473164,4.56147345946572,0,1,"ROCK","VILLAGE OF FOOTVILLE","VILLAGE OF FOOTVILLE WARD 1 ROCK"
"3099","VILLAGE OF FORESTVILLE DOOR","VILLAGE-OF-FORESTVILLE-WARD-1-DOOR","VILLAGE OF FORESTVILLE WARD 1 DOOR","VILLAGE OF FORESTVILLE","DOOR",86,34.2629482071713,21,251,8.36653386454183,144,57.3705179282869,151,6,252,95,59.9206349206349,37.6984126984127,2.38095238095238,-65,49,15,-25.6576867134636,19.6721052298742,5.98558148358945,0,1,"DOOR","VILLAGE OF FORESTVILLE","VILLAGE OF FORESTVILLE WARD 1 DOOR"
"3100","VILLAGE OF FOX CROSSING WINNEBAGO","VILLAGE-OF-FOX-CROSSING-WARD-1-2-4-7-WINNEBAGO","VILLAGE OF FOX CROSSING WARDS 1-2,4,7 WINNEBAGO","VILLAGE OF FOX CROSSING","WINNEBAGO",1282,38.5912101143889,275,3322,8.27814569536424,1765,53.1306441902468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WINNEBAGO","VILLAGE OF FOX CROSSING","VILLAGE OF FOX CROSSING WARDS 1-2,4,7 WINNEBAGO"
"3101","VILLAGE OF FOX CROSSING WINNEBAGO","VILLAGE-OF-FOX-CROSSING-WARD-3-5-6-WINNEBAGO","VILLAGE OF FOX CROSSING WARDS 3,5-6 WINNEBAGO","VILLAGE OF FOX CROSSING","WINNEBAGO",1019,37.3533724340176,248,2728,9.09090909090909,1461,53.5557184750733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WINNEBAGO","VILLAGE OF FOX CROSSING","VILLAGE OF FOX CROSSING WARDS 1-2,4,7 WINNEBAGO"
"3102","VILLAGE OF FOX POINT MILWAUKEE","VILLAGE-OF-FOX-POINT-WARD-1-4-MILWAUKEE","VILLAGE OF FOX POINT WARDS 1-4 MILWAUKEE","VILLAGE OF FOX POINT","MILWAUKEE",1217,60.1284584980237,119,2024,5.87944664031621,688,33.9920948616601,1107,17,2113,989,52.3899668717463,46.8054898248935,0.804543303360151,110,-301,102,7.73849162627739,-12.8133949632334,5.07490333695605,1,1,"MILWAUKEE","VILLAGE OF FOX POINT","VILLAGE OF FOX POINT WARDS 1-4 MILWAUKEE"
"3103","VILLAGE OF FOX POINT MILWAUKEE","VILLAGE-OF-FOX-POINT-WARD-5-9-MILWAUKEE","VILLAGE OF FOX POINT WARDS 5-9 MILWAUKEE","VILLAGE OF FOX POINT","MILWAUKEE",1574,63.8798701298701,153,2464,6.20941558441559,737,29.9107142857143,1466,27,2449,956,59.8611678236015,39.036341363822,1.10249081257656,108,-219,126,4.01870230626866,-9.12562707810768,5.10692477183902,1,1,"MILWAUKEE","VILLAGE OF FOX POINT","VILLAGE OF FOX POINT WARDS 1-4 MILWAUKEE"
"3104","VILLAGE OF FRANCIS CREEK MANITOWOC","VILLAGE-OF-FRANCIS-CREEK-WARD-1-MANITOWOC","VILLAGE OF FRANCIS CREEK WARD 1 MANITOWOC","VILLAGE OF FRANCIS CREEK","MANITOWOC",114,32.0224719101124,20,356,5.61797752808989,222,62.3595505617977,188,6,365,171,51.5068493150685,46.8493150684932,1.64383561643836,-74,51,14,-19.4843774049561,15.5102354933046,3.97414191165153,0,1,"MANITOWOC","VILLAGE OF FRANCIS CREEK","VILLAGE OF FRANCIS CREEK WARD 1 MANITOWOC"
"3105","VILLAGE OF FREDERIC POLK","VILLAGE-OF-FREDERIC-WARD-1-2-POLK","VILLAGE OF FREDERIC WARD 1-2 POLK","VILLAGE OF FREDERIC","POLK",188,36.71875,40,512,7.8125,284,55.46875,307,10,554,237,55.4151624548736,42.7797833935018,1.80505415162455,-119,47,30,-18.6964124548736,12.6889666064982,6.00744584837545,0,1,"POLK","VILLAGE OF FREDERIC","VILLAGE OF FREDERIC WARD 1-2 POLK"
"3106","VILLAGE OF FREDONIA OZAUKEE","VILLAGE-OF-FREDONIA-WARD-1-3-OZAUKEE","VILLAGE OF FREDONIA WARDS 1-3 OZAUKEE","VILLAGE OF FREDONIA","OZAUKEE",332,26.6666666666667,86,1245,6.90763052208835,827,66.425702811245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF FREDONIA","VILLAGE OF FREDONIA WARDS 1-3 OZAUKEE"
"3107","VILLAGE OF FREMONT WAUPACA","VILLAGE-OF-FREMONT-WARD-1-WAUPACA","VILLAGE OF FREMONT WARD 1 WAUPACA","VILLAGE OF FREMONT","WAUPACA",105,24.1935483870968,32,434,7.37327188940092,297,68.4331797235023,162,3,412,247,39.3203883495146,59.9514563106796,0.728155339805825,-57,50,29,-15.1268399624178,8.4817234128227,6.6451165495951,0,0,"WAUPACA","VILLAGE OF FREMONT","VILLAGE OF FREMONT WARD 1 WAUPACA"
"3108","VILLAGE OF FRIENDSHIP ADAMS","VILLAGE-OF-FRIENDSHIP-WARD-1-ADAMS","VILLAGE OF FRIENDSHIP WARD 1 ADAMS","VILLAGE OF FRIENDSHIP","ADAMS",117,41.0526315789474,13,285,4.56140350877193,155,54.3859649122807,192,8,303,103,63.3663366336634,33.993399339934,2.64026402640264,-75,52,5,-22.313705054716,20.3925655723467,1.92113948236929,0,1,"ADAMS","VILLAGE OF FRIENDSHIP","VILLAGE OF FRIENDSHIP WARD 1 ADAMS"
"3109","VILLAGE OF FRIESLAND COLUMBIA","VILLAGE-OF-FRIESL-WARD-1-COLUMBIA","VILLAGE OF FRIESLAND WARD 1 COLUMBIA","VILLAGE OF FRIESLAND","COLUMBIA",37,22.6993865030675,12,163,7.36196319018405,114,69.9386503067485,56,3,186,127,30.1075268817204,68.2795698924731,1.61290322580645,-19,-13,9,-7.40814037865295,1.65908041427534,5.7490599643776,0,0,"COLUMBIA","VILLAGE OF FRIESLAND","VILLAGE OF FRIESLAND WARD 1 COLUMBIA"
"3110","VILLAGE OF GAYS MILLS CRAWFORD","VILLAGE-OF-GAYS-MILLS-WARD-1-CRAWFORD","VILLAGE OF GAYS MILLS WARD 1 CRAWFORD","VILLAGE OF GAYS MILLS","CRAWFORD",119,51.9650655021834,15,229,6.55021834061135,95,41.4847161572052,206,4,280,70,73.5714285714286,25,1.42857142857143,-87,25,11,-21.6063630692452,16.4847161572052,5.12164691203992,1,1,"CRAWFORD","VILLAGE OF GAYS MILLS","VILLAGE OF GAYS MILLS WARD 1 CRAWFORD"
"3111","VILLAGE OF GENOA CITY WALWORTH","VILLAGE-OF-GENOA-CITY-WARD-1-4-WALWORTH","VILLAGE OF GENOA CITY WARDS 1-4 WALWORTH","VILLAGE OF GENOA CITY","WALWORTH",400,31.3971742543171,116,1274,9.10518053375196,758,59.4976452119309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WALWORTH","VILLAGE OF GENOA CITY","VILLAGE OF GENOA CITY WARDS 1-4 WALWORTH"
"3112","VILLAGE OF GENOA VERNON","VILLAGE-OF-GENOA-WARD-1-VERNON","VILLAGE OF GENOA WARD 1 VERNON","VILLAGE OF GENOA","VERNON",70,52.2388059701493,10,134,7.46268656716418,54,40.2985074626866,97,1,148,50,65.5405405405405,33.7837837837838,0.675675675675676,-27,4,9,-13.3017345703913,6.51472367890278,6.7870108914885,1,1,"VERNON","VILLAGE OF GENOA","VILLAGE OF GENOA WARD 1 VERNON"
"3113","VILLAGE OF GERMANTOWN WASHINGTON","VILLAGE-OF-GERMANTOWN-WARD-1-8-10-11-WASHINGTON","VILLAGE OF GERMANTOWN WARDS 1,8,10-11 WASHINGTON","VILLAGE OF GERMANTOWN","WASHINGTON",945,30.3565692258272,239,3113,7.67748152907163,1929,61.9659492451012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WASHINGTON","VILLAGE OF GERMANTOWN","VILLAGE OF GERMANTOWN WARDS 1,8,10-11 WASHINGTON"
"3114","VILLAGE OF GERMANTOWN WASHINGTON","VILLAGE-OF-GERMANTOWN-WARD-12-15-WASHINGTON","VILLAGE OF GERMANTOWN WARDS 12-15 WASHINGTON","VILLAGE OF GERMANTOWN","WASHINGTON",1012,30.5740181268882,263,3310,7.94561933534743,2035,61.4803625377644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WASHINGTON","VILLAGE OF GERMANTOWN","VILLAGE OF GERMANTOWN WARDS 1,8,10-11 WASHINGTON"
"3115","VILLAGE OF GERMANTOWN WASHINGTON","VILLAGE-OF-GERMANTOWN-WARD-2-5-7-WASHINGTON","VILLAGE OF GERMANTOWN WARDS 2,5-7 WASHINGTON","VILLAGE OF GERMANTOWN","WASHINGTON",971,33.0834752981261,255,2935,8.68824531516184,1709,58.2282793867121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WASHINGTON","VILLAGE OF GERMANTOWN","VILLAGE OF GERMANTOWN WARDS 1,8,10-11 WASHINGTON"
"3116","VILLAGE OF GERMANTOWN WASHINGTON","VILLAGE-OF-GERMANTOWN-WARD-3-4-9-16-17-WASHINGTON","VILLAGE OF GERMANTOWN WARDS 3-4,9,16-17 WASHINGTON","VILLAGE OF GERMANTOWN","WASHINGTON",950,31.9327731092437,228,2975,7.66386554621849,1797,60.4033613445378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WASHINGTON","VILLAGE OF GERMANTOWN","VILLAGE OF GERMANTOWN WARDS 1,8,10-11 WASHINGTON"
"3117","VILLAGE OF GILMAN TAYLOR","VILLAGE-OF-GILMAN-WARD-1-TAYLOR","VILLAGE OF GILMAN WARD 1 TAYLOR","VILLAGE OF GILMAN","TAYLOR",61,33.3333333333333,10,183,5.46448087431694,112,61.2021857923497,104,5,208,99,50,47.5961538461538,2.40384615384615,-43,13,5,-16.6666666666667,13.6060319461959,3.06063472047079,0,1,"TAYLOR","VILLAGE OF GILMAN","VILLAGE OF GILMAN WARD 1 TAYLOR"
"3118","VILLAGE OF GLEN FLORA RUSK","VILLAGE-OF-GLEN-FLORA-WARD-1-RUSK","VILLAGE OF GLEN FLORA WARD 1 RUSK","VILLAGE OF GLEN FLORA","RUSK",11,30.5555555555556,2,36,5.55555555555556,23,63.8888888888889,15,3,30,12,50,40,10,-4,11,-1,-19.4444444444444,23.8888888888889,-4.44444444444444,0,1,"RUSK","VILLAGE OF GLEN FLORA","VILLAGE OF GLEN FLORA WARD 1 RUSK"
"3119","VILLAGE OF GLENBEULAH SHEBOYGAN","VILLAGE-OF-GLENBEULAH-WARD-1-SHEBOYGAN","VILLAGE OF GLENBEULAH WARD 1 SHEBOYGAN","VILLAGE OF GLENBEULAH","SHEBOYGAN",96,36.3636363636364,23,264,8.71212121212121,145,54.9242424242424,175,2,285,108,61.4035087719298,37.8947368421053,0.701754385964912,-79,37,21,-25.0398724082935,17.0295055821372,8.0103668261563,0,1,"SHEBOYGAN","VILLAGE OF GLENBEULAH","VILLAGE OF GLENBEULAH WARD 1 SHEBOYGAN"
"3120","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-1-2-OZAUKEE","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",323,32.1073558648111,82,1006,8.15109343936382,601,59.7415506958251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3121","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-11-12-OZAUKEE","VILLAGE OF GRAFTON WARDS 11-12 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",305,31.3786008230453,68,972,6.99588477366255,599,61.6255144032922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3122","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-13-14-OZAUKEE","VILLAGE OF GRAFTON WARDS 13-14 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",457,46.3019250253293,53,987,5.36980749746707,477,48.3282674772036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3123","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-3-4-OZAUKEE","VILLAGE OF GRAFTON WARDS 3-4 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",384,35.0045578851413,88,1097,8.02187784867821,625,56.9735642661805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3124","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-5-6-OZAUKEE","VILLAGE OF GRAFTON WARDS 5-6 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",428,41.7560975609756,68,1025,6.63414634146342,529,51.609756097561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3125","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-7-8-OZAUKEE","VILLAGE OF GRAFTON WARDS 7-8 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",305,30.8080808080808,75,990,7.57575757575758,610,61.6161616161616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3126","VILLAGE OF GRAFTON OZAUKEE","VILLAGE-OF-GRAFTON-WARD-9-10-OZAUKEE","VILLAGE OF GRAFTON WARDS 9-10 OZAUKEE","VILLAGE OF GRAFTON","OZAUKEE",378,38.2204246713852,72,989,7.28008088978766,539,54.4994944388271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2 OZAUKEE"
"3127","VILLAGE OF GRANTON CLARK","VILLAGE-OF-GRANTON-WARD-1-CLARK","VILLAGE OF GRANTON WARD 1 CLARK","VILLAGE OF GRANTON","CLARK",56,30.939226519337,12,181,6.62983425414365,113,62.4309392265193,127,4,176,45,72.1590909090909,25.5681818181818,2.27272727272727,-71,68,8,-41.2198643897539,36.8627574083375,4.35710698141637,0,1,"CLARK","VILLAGE OF GRANTON","VILLAGE OF GRANTON WARD 1 CLARK"
"3128","VILLAGE OF GRANTSBURG BURNETT","VILLAGE-OF-GRANTSBURG-WARD-1-3-BURNETT","VILLAGE OF GRANTSBURG WARD 1-3 BURNETT","VILLAGE OF GRANTSBURG","BURNETT",197,32.2422258592471,35,611,5.72831423895254,379,62.0294599018003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"BURNETT","VILLAGE OF GRANTSBURG","VILLAGE OF GRANTSBURG WARD 1-3 BURNETT"
"3129","VILLAGE OF GRATIOT LAFAYETTE","VILLAGE-OF-GRATIOT-WARD-1-LAFAYETTE","VILLAGE OF GRATIOT WARD 1 LAFAYETTE","VILLAGE OF GRATIOT","LAFAYETTE",51,50,3,102,2.94117647058824,48,47.0588235294118,90,0,127,37,70.8661417322835,29.1338582677165,0,-39,11,3,-20.8661417322835,17.9249652616952,2.94117647058824,1,1,"LAFAYETTE","VILLAGE OF GRATIOT","VILLAGE OF GRATIOT WARD 1 LAFAYETTE"
"3130","VILLAGE OF GREENDALE MILWAUKEE","VILLAGE-OF-GREENDALE-WARD-1-2-MILWAUKEE","VILLAGE OF GREENDALE WARD 1-2 MILWAUKEE","VILLAGE OF GREENDALE","MILWAUKEE",617,37.8063725490196,82,1632,5.02450980392157,933,57.1691176470588,589,17,1621,1015,36.3355953115361,62.6156693399136,1.04873534855028,28,-82,65,1.47077723748352,-5.44655169285482,3.97577445537129,0,0,"MILWAUKEE","VILLAGE OF GREENDALE","VILLAGE OF GREENDALE WARD 1-2 MILWAUKEE"
"3131","VILLAGE OF GREENDALE MILWAUKEE","VILLAGE-OF-GREENDALE-WARD-3-4-MILWAUKEE","VILLAGE OF GREENDALE WARD 3-4 MILWAUKEE","VILLAGE OF GREENDALE","MILWAUKEE",874,48.1542699724518,144,1815,7.93388429752066,797,43.9118457300276,1003,34,2010,973,49.9004975124378,48.407960199005,1.69154228855721,-129,-176,110,-1.74622753998602,-4.49611446897742,6.24234200896345,1,1,"MILWAUKEE","VILLAGE OF GREENDALE","VILLAGE OF GREENDALE WARD 1-2 MILWAUKEE"
